cuentaId,numeroCuenta,tipoCuenta,saldo,fechaApertura,moneda,activa,limiteCredito,numeroPrestamos,bancosAsociados
CU-0829,72715910,monetaria,479997.52,2012-05-01,GTQ,true,63653.98,2,Industrial|Banistmo|Citibank
CU-0830,82677003,corriente,486316.59,2014-05-20,USD,true,47782.59,3,BAC
CU-0831,78171248,monetaria,198648.24,2005-08-15,USD,true,36241.26,1,Citibank|Davivienda|G&T Continental
CU-0832,20757966,credito,83970.89,2007-02-18,GTQ,true,862.28,0,G&T Continental|Davivienda|Citibank
CU-0833,99078726,credito,83585.33,2013-06-14,GTQ,true,18870.29,2,BAC
CU-0834,22165450,corriente,396355.92,2011-01-08,MXN,true,56973.16,1,BAC|Banistmo|Davivienda
CU-0835,91266758,credito,196906.71,2019-11-21,GTQ,true,24.67,2,Citibank
CU-0836,67755039,corriente,92148.33,2021-05-28,USD,true,1876.31,1,Banrural|BAC|Citibank
CU-0837,21328270,corriente,122427.97,2009-01-02,GTQ,true,16032.21,3,Banrural
CU-0838,89441626,corriente,190851.91,2000-04-04,USD,true,2126.77,4,Davivienda
CU-0839,75210157,ahorro,159845.58,2012-08-08,GTQ,true,74836.23,0,Banistmo|Davivienda
CU-0840,27421340,credito,140330.79,2023-08-01,USD,true,1472.54,2,Davivienda
CU-0841,33281964,corriente,135324.14,2004-01-16,GTQ,true,14661.31,1,Banrural|Davivienda|Banistmo
CU-0842,65078472,ahorro,5721.62,2011-08-14,GTQ,true,43527.28,1,Banrural
CU-0843,62222696,monetaria,137648.9,2012-11-26,GTQ,true,45976.67,3,Banistmo|HSBC
CU-0844,58588461,credito,475486.48,2001-06-02,GTQ,true,79003.91,4,G&T Continental|HSBC
CU-0845,16040186,monetaria,439939.75,2003-02-12,GTQ,true,10008.68,4,BAC|Davivienda
CU-0846,76359158,corriente,85803.98,2008-03-13,GTQ,true,56036.19,3,HSBC|Banistmo
CU-0847,45878961,ahorro,384175.51,2007-07-19,GTQ,true,78090.48,1,Banistmo|HSBC|G&T Continental
CU-0848,70214805,ahorro,82336.65,2013-02-28,USD,true,22539.45,1,BAC|G&T Continental
CU-0849,72761616,corriente,98528.93,2019-06-18,USD,true,65283.7,0,Citibank|Banrural|HSBC
CU-0850,55260386,monetaria,240595.25,2012-01-07,GTQ,true,27852.71,2,BAC|Banistmo|Davivienda
CU-0851,88054460,corriente,238216.27,2003-06-26,GTQ,true,30472.47,5,Banistmo|Citibank|BAC
CU-0852,49406327,corriente,227533.15,2023-06-10,GTQ,true,5122.93,5,Banrural|HSBC
CU-0853,70582159,monetaria,439174.37,2011-07-02,EUR,true,13137.36,3,Banistmo
CU-0854,84283162,ahorro,183555.37,2013-04-26,EUR,true,37276.7,4,BAC|Davivienda|Banrural
CU-0855,70775326,credito,462213.66,2007-06-28,GTQ,true,77707.1,2,BAC|Citibank
CU-0856,70991492,credito,9727.15,2010-08-05,GTQ,true,42840.47,2,Industrial
CU-0857,43283131,credito,133138.04,2019-01-21,GTQ,true,2704.98,3,Davivienda|Citibank|Banrural
CU-0858,12986769,credito,235237.1,2005-05-24,GTQ,true,73489.56,3,Davivienda|HSBC
CU-0859,96217855,monetaria,387938.81,2000-09-21,USD,true,64704.27,3,Industrial|HSBC
CU-0860,54223450,ahorro,193299.02,2009-03-16,GTQ,true,67973.73,1,Davivienda|Industrial|BAC
CU-0861,52266854,monetaria,424004.34,2013-07-30,GTQ,true,11794.82,3,HSBC
CU-0862,96961235,credito,382379.62,2003-06-27,GTQ,true,72328.85,0,Banistmo|Banrural
CU-0863,35074424,ahorro,381149.57,2018-01-15,USD,true,96215.73,0,Industrial|Banistmo
CU-0864,87875353,corriente,383252.21,2022-10-30,USD,true,99519.63,4,Davivienda
CU-0865,26105863,corriente,209049.12,2014-06-25,MXN,true,77261.5,1,Banrural|Industrial
CU-0866,10815480,credito,411090.45,2013-10-24,USD,true,58731.23,1,Industrial
CU-0867,89370781,corriente,486224.31,2003-11-28,USD,true,32683.49,5,BAC|Davivienda|G&T Continental
CU-0868,58156318,credito,224545.4,2017-01-23,GTQ,false,33997.86,4,Industrial|BAC
CU-0869,59373927,monetaria,498115.19,2023-10-18,GTQ,true,23200.03,4,HSBC|Citibank|Banrural
CU-0870,17288491,corriente,391296.41,2003-05-19,GTQ,true,41428.53,4,Banistmo
CU-0871,95096413,credito,476901.0,2012-02-28,USD,true,34373.98,5,BAC|Davivienda|Industrial
CU-0872,97307475,monetaria,441183.41,2006-05-14,MXN,true,9315.36,0,Davivienda
CU-0873,16225199,ahorro,237714.97,2007-01-01,GTQ,true,44626.65,0,BAC
CU-0874,78877515,ahorro,258549.48,2002-12-10,GTQ,true,52869.21,4,G&T Continental|Citibank
CU-0875,49726089,monetaria,421144.88,2014-08-20,USD,false,85065.9,3,Citibank
CU-0876,85825889,corriente,320613.76,2020-12-11,USD,true,41894.84,0,Banrural|Citibank
CU-0877,90509268,credito,429219.07,2007-09-10,USD,true,13243.17,4,G&T Continental
CU-0878,12247218,corriente,312262.67,2020-06-19,GTQ,true,17523.03,3,HSBC
CU-0879,47662975,monetaria,108780.19,2017-02-10,USD,true,25308.18,4,Davivienda|BAC|Banistmo
CU-0880,33977018,ahorro,367760.24,2013-03-30,USD,true,14260.42,1,Citibank|Banrural|Industrial
CU-0881,90083793,ahorro,292576.22,2007-01-03,MXN,true,24864.4,1,HSBC|Davivienda|Industrial
CU-0882,64367447,ahorro,124587.76,2016-11-24,USD,true,13185.92,2,Banistmo
CU-0883,52714131,corriente,422153.06,2013-10-30,GTQ,true,69840.12,3,Banrural|Citibank
CU-0884,81509657,credito,394781.31,2012-06-27,USD,true,87370.4,5,G&T Continental|BAC
CU-0885,57281975,credito,499037.83,2011-02-27,GTQ,true,71230.02,3,Industrial
CU-0886,27068887,corriente,213657.71,2017-02-04,GTQ,true,77546.28,4,HSBC|Davivienda
CU-0887,19890525,corriente,186103.02,2013-12-03,GTQ,true,91137.1,5,G&T Continental
CU-0888,16777688,monetaria,92590.63,2023-07-11,GTQ,true,41072.9,4,BAC
CU-0889,61517012,credito,198776.65,2020-05-08,MXN,true,40818.14,1,Banistmo|HSBC
CU-0890,89189605,corriente,293787.85,2011-02-14,GTQ,true,73480.39,3,Davivienda|Citibank|Industrial
CU-0891,70524116,corriente,185770.56,2019-06-17,GTQ,true,25480.69,1,HSBC
CU-0892,91605547,corriente,47370.65,2008-12-23,USD,true,97604.83,4,G&T Continental
CU-0893,26918779,credito,4426.69,2000-03-13,EUR,true,4967.03,5,Davivienda|Industrial|Banrural
CU-0894,92804244,ahorro,478270.31,2013-09-05,USD,true,85290.71,2,Banrural|Davivienda|G&T Continental
CU-0895,25865713,ahorro,101664.68,2022-03-27,GTQ,true,84361.65,3,BAC
CU-0896,89381293,credito,322035.9,2017-03-19,GTQ,true,66712.93,5,HSBC
CU-0897,11524247,monetaria,310352.91,2006-10-15,GTQ,true,33683.36,1,Davivienda
CU-0898,67260792,credito,304119.92,2004-08-03,USD,true,90574.41,3,BAC
CU-0899,97112002,monetaria,200850.27,2005-11-27,EUR,true,65888.18,1,BAC|Industrial|HSBC
CU-0900,64826758,credito,49802.27,2023-08-09,GTQ,true,48029.19,5,HSBC|Banistmo|BAC
CU-0901,51556505,corriente,397599.05,2013-10-14,GTQ,true,16336.68,1,Industrial
CU-0902,74714670,monetaria,425135.32,2004-05-07,GTQ,true,49586.81,5,Banrural
CU-0903,76616157,monetaria,30585.99,2018-10-18,GTQ,true,66324.09,0,Citibank
CU-0904,93485270,ahorro,295188.54,2023-02-17,GTQ,true,4031.48,2,G&T Continental|Banistmo|Davivienda
CU-0905,51675798,monetaria,423237.64,2012-11-08,GTQ,false,27093.36,3,Davivienda
CU-0906,81745429,credito,432933.68,2010-02-11,GTQ,false,96868.06,0,Davivienda|Industrial|G&T Continental
CU-0907,20229583,ahorro,393107.01,2001-07-12,MXN,true,85333.21,2,Davivienda
CU-0908,42063578,corriente,431870.93,2015-07-28,GTQ,true,19258.57,2,Banrural
CU-0909,84939715,monetaria,254196.18,2015-06-12,GTQ,true,72891.98,0,Davivienda|G&T Continental
CU-0910,46406358,credito,334372.98,2011-03-01,USD,true,39837.17,5,Davivienda|BAC
CU-0911,16788521,monetaria,5159.61,2011-01-10,EUR,true,71682.45,2,Banrural|HSBC
CU-0912,47083207,ahorro,497227.74,2011-02-25,USD,true,54593.17,1,BAC
CU-0913,38052325,credito,196524.95,2007-03-11,USD,true,3990.56,4,Banistmo|Citibank
CU-0914,47406640,ahorro,329865.77,2023-12-17,GTQ,true,32169.59,4,Citibank|BAC|Industrial
CU-0915,47914435,credito,354501.64,2009-04-08,EUR,true,34254.58,3,Industrial
CU-0916,17448247,corriente,302253.15,2021-01-04,GTQ,true,50313.76,4,Banistmo
CU-0917,75415306,ahorro,252547.36,2021-08-30,MXN,false,16818.76,5,Banrural|HSBC|Citibank
CU-0918,92561841,ahorro,270196.12,2012-08-27,EUR,false,19969.22,1,Banistmo|BAC
CU-0919,22918256,monetaria,268325.49,2015-03-09,GTQ,true,80034.25,1,Banrural
CU-0920,24957006,credito,15690.45,2020-05-26,USD,true,15893.22,0,Industrial|HSBC
CU-0921,73133836,ahorro,237762.42,2012-03-24,GTQ,true,48024.77,5,G&T Continental
CU-0922,95976176,corriente,39504.09,2002-11-06,GTQ,true,82287.43,4,Industrial|HSBC
CU-0923,46547395,credito,438137.81,2021-10-18,USD,true,13227.05,3,Industrial
CU-0924,53851194,credito,461385.97,2016-04-18,GTQ,false,74904.03,0,HSBC|BAC|Banrural
CU-0925,60193443,credito,406383.74,2020-02-11,GTQ,true,51693.66,0,BAC|Industrial
CU-0926,41743034,ahorro,197811.43,2010-09-15,GTQ,false,4401.68,5,Banrural|Citibank|Banistmo
CU-0927,67570655,monetaria,418628.55,2005-05-31,GTQ,true,4380.17,0,BAC
CU-0928,41844175,ahorro,71152.78,2006-01-25,GTQ,true,15807.96,1,Citibank|HSBC
CU-0929,72745566,monetaria,115248.24,2005-01-10,GTQ,true,96917.58,0,Banistmo
CU-0930,15771083,corriente,431451.63,2020-10-15,GTQ,true,49299.67,2,Citibank|G&T Continental|Banistmo
CU-0931,94579246,corriente,21444.3,2012-10-27,USD,true,28151.59,2,Industrial|HSBC
CU-0932,22155152,ahorro,278497.69,2005-06-01,USD,true,34786.08,2,Industrial|G&T Continental|Banistmo
CU-0933,54314842,credito,490165.63,2007-01-14,EUR,true,68582.87,1,Davivienda
CU-0934,92749391,credito,25692.63,2018-04-10,GTQ,true,81161.76,0,G&T Continental|Davivienda
CU-0935,82713899,credito,14756.92,2000-06-20,GTQ,true,15426.34,3,BAC|Banrural
CU-0936,36406040,monetaria,399788.39,2002-10-27,GTQ,true,7100.63,1,BAC|Davivienda|Industrial
CU-0937,40923692,ahorro,211291.8,2004-03-18,GTQ,false,52655.93,4,Citibank
CU-0938,27307181,corriente,127457.86,2003-05-14,GTQ,true,30759.07,4,BAC|Citibank
CU-0939,60382136,monetaria,365827.42,2016-05-22,GTQ,true,31987.4,3,BAC|G&T Continental|Citibank
CU-0940,71771697,ahorro,286121.09,2003-08-02,USD,true,63722.5,4,Banistmo|Citibank
CU-0941,50311520,credito,290158.59,2019-04-10,GTQ,true,55372.9,1,Davivienda|G&T Continental
CU-0942,94181529,credito,197692.03,2000-04-23,GTQ,true,77199.67,1,Davivienda|Banistmo|Industrial
CU-0943,21905405,monetaria,121802.51,2000-04-07,USD,true,18560.86,0,Citibank|Industrial|Banistmo
CU-0944,42466665,corriente,94421.69,2006-06-11,USD,true,47905.8,5,Industrial
CU-0945,85903132,credito,144192.46,2001-10-16,GTQ,true,13337.14,1,Banistmo
CU-0946,71765566,credito,308464.41,2008-05-19,GTQ,true,91844.62,4,G&T Continental|Banrural|Citibank
CU-0947,81795409,monetaria,325678.63,2002-02-04,GTQ,true,2169.11,0,BAC|Davivienda
CU-0948,66811657,corriente,113590.57,2007-11-10,GTQ,true,21241.78,2,Banrural|HSBC
CU-0949,89321286,corriente,444673.72,2000-05-28,USD,true,81987.83,0,HSBC|Citibank
CU-0950,55915416,corriente,448297.93,2002-08-01,MXN,true,43641.75,5,Banrural|Davivienda|HSBC
CU-0951,39680536,ahorro,14241.95,2017-08-23,USD,true,21344.41,1,Banistmo
CU-0952,93942023,corriente,456762.28,2022-02-07,GTQ,true,20375.2,0,BAC|Industrial
CU-0953,63929902,monetaria,364921.68,2001-04-08,MXN,true,20733.54,2,Industrial
CU-0954,60794986,ahorro,167196.57,2014-01-18,GTQ,true,30423.55,5,Banrural|Citibank
CU-0955,15045722,credito,395438.25,2013-05-06,USD,true,49605.9,0,Banistmo|Industrial|G&T Continental
CU-0956,77959744,corriente,213727.83,2018-11-07,GTQ,true,242.04,3,BAC
CU-0957,15370027,corriente,353147.54,2008-07-24,USD,true,35683.02,3,Banistmo|Citibank
CU-0958,19525938,monetaria,286625.14,2011-12-27,GTQ,true,58619.79,0,Industrial|HSBC|Citibank
CU-0959,86602473,credito,374155.09,2012-06-17,USD,true,7738.68,4,Banistmo|BAC|HSBC
CU-0960,93244633,monetaria,406840.73,2000-08-20,EUR,true,80043.57,1,Banistmo
CU-0961,68588535,monetaria,107847.36,2005-11-29,USD,true,25725.99,3,G&T Continental
CU-0962,23535093,corriente,359159.82,2023-12-09,USD,false,86702.39,0,HSBC|Davivienda
CU-0963,55558092,corriente,125364.65,2000-03-07,USD,true,45043.0,5,G&T Continental|Banrural|Banistmo
CU-0964,89400305,monetaria,469492.94,2013-06-19,GTQ,true,63697.49,2,Davivienda|Citibank
CU-0965,77647844,credito,31639.1,2023-01-11,USD,true,90899.34,1,Davivienda
CU-0966,80579679,credito,28433.19,2013-01-05,GTQ,true,38441.97,0,Industrial|Citibank|Banistmo
CU-0967,44281600,monetaria,200107.43,2020-12-21,USD,true,53648.02,2,BAC|Banistmo
CU-0968,53562684,credito,343192.61,2012-01-30,GTQ,true,19279.77,5,Industrial|BAC|HSBC
CU-0969,69696559,corriente,100265.97,2005-05-09,GTQ,true,57393.01,1,Banrural|Industrial
CU-0970,63791255,corriente,3208.21,2018-10-12,GTQ,true,73245.49,5,Banistmo|G&T Continental|Davivienda
CU-0971,77009843,credito,160898.09,2016-01-30,EUR,true,99119.8,1,Davivienda|Industrial
CU-0972,46855808,ahorro,2927.72,2017-05-02,GTQ,true,78689.65,3,G&T Continental|Davivienda|Citibank
CU-0973,17716155,monetaria,35181.2,2017-02-28,GTQ,true,15390.62,2,HSBC|BAC
CU-0974,78758689,credito,466443.16,2000-03-21,GTQ,true,20171.65,4,Banistmo|BAC
CU-0975,78794462,corriente,418166.95,2021-01-29,EUR,true,45263.53,1,Industrial|BAC
CU-0976,93511739,monetaria,404850.1,2012-01-05,GTQ,true,64298.78,0,BAC
CU-0977,54665585,ahorro,270048.95,2023-12-26,GTQ,true,77685.91,2,Banrural|Davivienda|G&T Continental
CU-0978,99653875,ahorro,291732.84,2019-06-08,USD,true,47563.04,3,Davivienda|Banrural|G&T Continental
CU-0979,55182432,corriente,277396.96,2004-11-29,GTQ,true,27030.18,0,Citibank|BAC
CU-0980,72282219,corriente,176645.71,2016-12-09,USD,true,98785.71,0,Citibank|Industrial|Davivienda
CU-0981,95786372,corriente,286305.11,2000-11-04,EUR,true,62793.73,4,G&T Continental
CU-0982,98296620,credito,45.43,2011-04-04,GTQ,true,80874.22,0,Banrural
CU-0983,57482773,corriente,165727.83,2012-07-29,USD,true,46864.38,2,BAC
CU-0984,40515430,ahorro,281542.45,2019-09-27,USD,true,53259.04,3,Citibank|BAC
CU-0985,98087903,monetaria,32880.19,2019-01-30,USD,true,68673.58,5,Industrial
CU-0986,10495739,corriente,419469.08,2014-05-09,USD,true,39643.18,4,Banrural|HSBC
CU-0987,66409648,corriente,121968.63,2009-11-09,GTQ,true,3112.8,5,Banistmo|Citibank
CU-0988,93578798,monetaria,82456.05,2018-11-03,USD,true,51635.37,0,Industrial|Citibank
CU-0989,10333912,credito,201128.99,2009-08-01,USD,true,68138.22,2,Banrural
CU-0990,72913088,corriente,147097.98,2006-07-31,EUR,true,82170.23,4,Banistmo|HSBC
CU-0991,83653235,ahorro,466748.88,2006-11-07,GTQ,true,14441.17,5,Banrural|Industrial
CU-0992,93842298,ahorro,490338.36,2007-09-06,GTQ,true,57320.89,0,Banistmo|G&T Continental|Davivienda
CU-0993,82766521,credito,27342.22,2012-08-01,USD,true,58092.5,5,Banrural|Citibank
CU-0994,69749709,credito,247947.99,2014-01-29,GTQ,true,98883.29,4,BAC|Banistmo|Industrial
CU-0995,38203297,credito,256851.26,2015-10-28,GTQ,true,60252.82,4,HSBC|G&T Continental|Davivienda
CU-0996,91674775,credito,83407.96,2009-06-04,GTQ,true,44329.39,1,BAC|Banistmo|Banrural
CU-0997,12267498,credito,198996.14,2006-10-08,GTQ,true,10877.42,0,BAC|Citibank|G&T Continental
CU-0998,21840119,ahorro,76920.49,2023-06-17,USD,true,78413.8,0,G&T Continental|Banistmo|BAC
CU-0999,97087978,credito,3024.94,2018-01-08,GTQ,true,96572.4,0,BAC
CU-1000,71026330,corriente,109332.76,2006-08-01,GTQ,true,55327.93,1,HSBC
CU-1001,78636380,credito,330507.15,2020-05-15,MXN,true,31618.28,3,Citibank|Industrial
CU-1002,78589619,credito,431057.23,2010-02-08,MXN,true,35431.32,3,Davivienda
CU-1003,69359023,corriente,369737.41,2007-08-30,USD,true,87985.25,0,Citibank|G&T Continental
CU-1004,94842464,ahorro,340513.45,2014-04-11,GTQ,true,35747.64,5,Davivienda
CU-1005,92928746,corriente,258047.43,2012-07-26,GTQ,true,98185.56,4,Banrural
CU-1006,20247511,monetaria,31477.64,2021-09-06,MXN,true,70156.07,1,Citibank
CU-1007,16606138,corriente,199998.47,2019-11-30,GTQ,true,39354.4,4,Banrural|Citibank|BAC
CU-1008,88219316,credito,439109.89,2020-03-14,USD,true,87371.03,1,HSBC
CU-1009,94230088,monetaria,178258.83,2022-12-25,GTQ,true,47302.87,2,Industrial
CU-1010,66808785,credito,476866.31,2000-12-20,GTQ,true,13471.26,2,Industrial|Banistmo
CU-1011,76922183,corriente,434236.32,2015-12-05,GTQ,true,45300.6,1,G&T Continental|Citibank|Industrial
CU-1012,41342715,ahorro,254276.5,2009-05-07,USD,true,82986.64,2,Citibank|Davivienda|Banistmo
CU-1013,50842424,corriente,497962.85,2010-03-04,GTQ,true,37591.53,5,Banrural|HSBC
CU-1014,56568112,monetaria,268540.85,2019-06-01,USD,false,46656.38,1,HSBC|Banistmo
CU-1015,61579960,credito,354364.0,2017-06-09,GTQ,true,74301.05,4,HSBC|Citibank
CU-1016,21050290,credito,133501.25,2005-02-25,GTQ,true,33667.01,1,Banrural
CU-1017,78936947,ahorro,201946.99,2003-03-22,USD,true,89124.03,0,HSBC
CU-1018,46702832,credito,192995.29,2002-08-17,USD,true,56245.27,5,Davivienda|G&T Continental
CU-1019,13466904,corriente,295541.41,2005-08-16,GTQ,true,63692.19,1,BAC
CU-1020,30342394,credito,480852.47,2015-08-09,MXN,true,57513.8,5,Banistmo|Citibank|Banrural
CU-1021,25646439,corriente,207515.87,2020-04-17,GTQ,true,37755.39,3,Banistmo|BAC
CU-1022,10200744,corriente,498689.64,2017-09-05,MXN,true,81130.77,0,G&T Continental
CU-1023,27936791,corriente,133966.77,2001-10-11,GTQ,true,72519.8,3,Industrial|Davivienda|Banistmo
CU-1024,58061143,ahorro,46440.57,2020-04-16,USD,true,63566.47,2,Banrural|G&T Continental
CU-1025,49428563,ahorro,308199.09,2009-06-23,GTQ,true,6266.71,2,Citibank|Industrial
CU-1026,51227645,corriente,434211.13,2016-11-27,USD,true,38373.01,3,Banistmo
CU-1027,39284333,ahorro,283589.63,2016-01-01,USD,true,89362.79,5,Citibank|HSBC
CU-1028,31199787,corriente,242726.79,2019-09-05,GTQ,true,81189.28,2,BAC|Davivienda|Banrural
CU-1029,83494016,monetaria,741.31,2008-01-10,USD,true,6354.59,5,HSBC
CU-1030,48728311,monetaria,437439.92,2017-11-29,GTQ,true,91060.5,1,BAC|G&T Continental|Industrial
CU-1031,42373360,corriente,32585.39,2016-03-14,GTQ,true,69575.65,2,Davivienda|G&T Continental|HSBC
CU-1032,36571493,corriente,178477.85,2005-02-18,GTQ,true,45798.84,4,Citibank|Banrural
CU-1033,18526538,corriente,437361.71,2000-05-12,GTQ,true,28541.49,3,Banistmo|Industrial
CU-1034,22718281,corriente,25409.65,2023-09-13,USD,true,5977.45,5,Davivienda|Banrural|BAC
CU-1035,51878595,corriente,290939.7,2014-07-23,GTQ,false,22884.0,3,Banistmo|Banrural|Citibank
CU-1036,23943168,ahorro,242685.56,2003-06-25,GTQ,true,61513.95,3,Citibank|Industrial|G&T Continental
CU-1037,27297164,monetaria,380373.54,2002-05-16,GTQ,true,83785.26,1,Industrial|Banrural
CU-1038,19677366,monetaria,471003.88,2008-01-15,USD,true,40424.44,0,Industrial
CU-1039,17278605,corriente,479448.29,2019-05-14,EUR,true,69138.25,2,BAC|Citibank|G&T Continental
CU-1040,28536193,corriente,143797.47,2004-04-14,GTQ,true,2730.85,3,BAC|Davivienda
CU-1041,52283563,ahorro,127675.32,2006-05-10,GTQ,true,40179.53,1,G&T Continental
CU-1042,27277176,corriente,426366.72,2012-06-18,GTQ,true,23210.72,4,G&T Continental
CU-1043,99233211,corriente,23119.37,2016-12-11,GTQ,false,96088.03,5,BAC|Banistmo|Davivienda
CU-1044,25283612,corriente,127641.0,2013-10-04,GTQ,true,19244.31,5,Citibank
CU-1045,34365277,credito,477656.11,2005-03-27,USD,true,73293.74,2,Banistmo|Citibank
CU-1046,48024987,monetaria,62683.33,2013-08-25,GTQ,true,77251.51,2,Davivienda|Industrial|BAC
CU-1047,33254918,monetaria,291616.74,2019-04-16,GTQ,true,74542.31,5,Citibank|Banrural|Industrial
CU-1048,70910295,credito,312363.74,2010-11-17,GTQ,true,63697.62,2,Davivienda
CU-1049,41145672,monetaria,202085.31,2004-02-18,GTQ,true,38364.83,3,Citibank|HSBC
CU-1050,18903426,monetaria,243706.61,2017-07-01,MXN,true,24628.83,5,BAC|HSBC|Industrial
CU-1051,65900222,monetaria,52165.81,2021-03-16,USD,true,24921.36,4,Citibank|Banrural|G&T Continental
CU-1052,69261347,monetaria,461863.88,2017-08-31,GTQ,true,23332.52,1,Banistmo|Banrural|Citibank
CU-1053,87388161,monetaria,373842.8,2006-11-29,GTQ,true,70707.41,3,G&T Continental|Davivienda
CU-1054,23859021,monetaria,237147.95,2007-01-10,USD,true,69784.21,3,Industrial
CU-1055,53484070,monetaria,105857.49,2012-11-08,GTQ,true,74908.29,1,BAC|Industrial|Davivienda
CU-1056,62787346,corriente,147665.57,2021-02-05,GTQ,true,60841.85,4,Banrural|Industrial|BAC
CU-1057,57578121,corriente,336742.31,2022-06-07,GTQ,true,78161.15,5,Davivienda
CU-1058,21862766,ahorro,122043.98,2022-04-19,USD,true,37953.96,3,G&T Continental|Banistmo|BAC
CU-1059,22806896,monetaria,267920.89,2019-01-01,USD,true,90383.6,0,G&T Continental|Industrial|Citibank
CU-1060,46923094,corriente,58471.23,2005-06-29,MXN,true,19645.93,2,Banistmo|Banrural
CU-1061,53394568,monetaria,419083.48,2007-05-18,GTQ,true,34447.27,3,Industrial
CU-1062,90241789,ahorro,229734.75,2013-06-25,GTQ,true,57265.74,4,Banrural|Citibank|BAC
CU-1063,34363479,credito,351109.2,2017-03-11,USD,true,8843.12,3,BAC|Industrial
CU-1064,83914229,corriente,108834.63,2009-11-24,USD,false,95593.26,0,Citibank
CU-1065,86667744,ahorro,56351.08,2011-01-28,GTQ,true,58510.12,0,Industrial
CU-1066,41088021,monetaria,486017.44,2009-08-30,GTQ,true,83323.08,5,HSBC
CU-1067,81602352,ahorro,140364.15,2011-11-25,GTQ,false,7115.88,3,Industrial|BAC
CU-1068,19920492,monetaria,454309.21,2004-02-02,GTQ,false,28292.58,5,Banrural|Banistmo|BAC
CU-1069,16383481,monetaria,327906.67,2007-03-31,EUR,false,52963.68,3,Banrural|Industrial
CU-1070,83053533,ahorro,373868.86,2003-03-31,EUR,true,24644.78,1,Industrial
CU-1071,44603606,monetaria,150832.89,2011-09-18,EUR,true,20952.99,1,Banistmo
CU-1072,18238741,credito,282519.87,2004-04-24,GTQ,true,59167.83,1,Banistmo|BAC|Davivienda
CU-1073,53476543,credito,48990.46,2003-11-16,USD,true,87690.51,5,HSBC
CU-1074,12177526,corriente,151379.28,2020-10-23,USD,false,97064.94,4,Banrural|G&T Continental|BAC
CU-1075,26002927,corriente,420111.56,2020-08-09,EUR,true,13671.74,3,Banrural|Banistmo|HSBC
CU-1076,38605389,credito,237956.65,2022-11-18,GTQ,true,86018.63,1,Banrural|Davivienda|HSBC
CU-1077,20695957,ahorro,458944.33,2022-05-25,GTQ,true,65762.13,3,HSBC
CU-1078,32725647,corriente,320528.45,2005-05-03,GTQ,true,7613.52,1,Citibank
CU-1079,39231948,monetaria,25225.28,2019-06-09,MXN,true,6642.93,4,Citibank|G&T Continental
CU-1080,32443981,monetaria,87337.93,2022-04-15,USD,true,201.66,5,HSBC|Industrial
CU-1081,18724766,credito,291666.62,2012-05-17,GTQ,true,35888.8,3,HSBC|Davivienda|Banistmo
CU-1082,90246671,corriente,490571.41,2001-05-16,GTQ,true,62866.81,5,Banistmo|Industrial
CU-1083,56690065,credito,103707.71,2016-04-30,USD,true,14564.46,1,Banrural|Industrial
CU-1084,30946328,credito,201805.77,2016-03-21,GTQ,false,38278.16,0,BAC|Citibank
CU-1085,15749005,ahorro,146677.17,2012-04-23,GTQ,true,98682.87,3,Banistmo|Davivienda|Banrural
CU-1086,44987476,ahorro,393620.37,2022-12-18,GTQ,true,87694.88,0,Banistmo|Industrial|HSBC
CU-1087,90464207,ahorro,335994.07,2004-07-01,GTQ,true,770.77,3,Industrial
CU-1088,77310485,ahorro,60418.17,2007-03-28,GTQ,true,14808.32,1,G&T Continental|Davivienda|BAC
CU-1089,81947418,monetaria,235256.75,2006-12-23,GTQ,true,60599.57,4,BAC|Davivienda
CU-1090,46630640,ahorro,19026.37,2012-01-08,GTQ,true,22817.3,0,Banrural|Davivienda|G&T Continental
CU-1091,99525082,ahorro,412934.36,2014-02-07,GTQ,true,94367.91,1,G&T Continental
CU-1092,11027542,credito,144278.78,2016-02-14,MXN,true,4093.49,3,Industrial|BAC|Banrural
CU-1093,82537891,ahorro,425669.4,2001-01-23,EUR,true,28769.84,5,Industrial|G&T Continental
CU-1094,20361782,monetaria,435729.3,2005-08-30,USD,true,90639.01,5,HSBC|Industrial
CU-1095,84580788,credito,399833.66,2012-11-28,USD,true,55060.27,1,Industrial
CU-1096,13029672,credito,110617.52,2015-06-12,GTQ,true,64247.54,0,Industrial|Davivienda|HSBC
CU-1097,88541908,ahorro,333651.01,2004-05-13,GTQ,true,72538.53,5,HSBC|Banrural
CU-1098,64022294,ahorro,159127.72,2014-11-21,GTQ,true,91496.66,2,HSBC|Citibank|BAC
CU-1099,83112591,monetaria,92879.52,2000-01-11,USD,true,42992.54,5,HSBC
CU-1100,58222564,corriente,259670.86,2019-04-02,GTQ,false,4847.09,2,Davivienda|Banrural
CU-1101,41343627,credito,377951.08,2016-08-26,GTQ,false,39907.32,1,Banistmo|BAC
CU-1102,39886356,credito,331773.02,2003-02-06,GTQ,true,5858.62,2,BAC
CU-1103,78723270,monetaria,96822.86,2017-11-15,USD,true,61286.96,3,HSBC|G&T Continental
CU-1104,71717603,credito,429770.48,2008-02-02,GTQ,true,915.03,2,G&T Continental|Banrural|Citibank
CU-1105,28903037,monetaria,86641.51,2013-07-10,GTQ,true,27390.67,3,G&T Continental|Davivienda|BAC
CU-1106,54425264,monetaria,122923.56,2017-11-13,USD,true,33803.66,3,BAC|Industrial
