clienteId,nombre,apellido,email,telefono,fechaNacimiento,activo,nivelRiesgo,etiquetasRiesgo,ingresoMensual
CL-0653,Rafaél,Granados,hlaureano@example.net,029.871.5387,1978-08-01,true,bajo,nuevo_usuario|empresa|historial_fraude,95444.34
CL-0654,Fernando,Mateo,reyesraquel@example.com,370-020-1004,1996-07-29,true,bajo,historial_fraude,88199.21
CL-0655,Norma,Ureña,eloy64@example.net,734-795-6747x54,1960-08-20,true,bajo,nuevo_usuario|alto_volumen,49690.3
CL-0656,Lucas,Corona,soledad25@example.com,589.587.4833,1973-04-10,true,bajo,nuevo_usuario,75839.94
CL-0657,Oswaldo,Casárez,vosorio@example.com,828-014-0370,1968-07-22,true,alto,alto_volumen|viajero_frecuente,51852.42
CL-0658,Clara,Bahena,patricioterrazas@example.com,1-018-493-7491,1998-06-07,true,bajo,,21123.0
CL-0659,Gabriel,Arguello,abrilescobedo@example.com,1-108-872-6486x,1983-02-26,true,bajo,,94296.98
CL-0660,Georgina,Zedillo,angelaorellana@example.org,778-946-4571x58,1976-06-17,true,bajo,cliente_vip|alto_volumen|historial_fraude,72192.59
CL-0661,José Eduardo,Luna,delgadilloernesto@example.org,478.874.8754,1989-11-14,true,alto,,50339.04
CL-0662,Enrique,Mesa,kleiva@example.org,(638)546-9208x2,1960-06-13,true,bajo,nuevo_usuario,80756.83
CL-0663,Elias,Lebrón,urodriguez@example.com,(959)931-5935,1956-09-02,true,medio,empresa,51691.9
CL-0664,Alejandro,Laboy,elviragodoy@example.com,262.778.3979x75,1978-03-30,true,bajo,,5758.97
CL-0665,Guillermo,Esquivel,usevilla@example.net,105-704-2133x84,1953-03-13,true,bajo,alto_volumen|cliente_vip,63473.93
CL-0666,Úrsula,Feliciano,hinojosaeugenia@example.org,(633)902-0290,1992-03-05,true,bajo,alto_volumen|empresa|nuevo_usuario,81759.15
CL-0667,Salvador,Arenas,pmora@example.net,1-990-489-7669,1957-12-16,true,medio,alto_volumen|empresa,86001.37
CL-0668,Julio,Navarro,ariashoracio@example.net,1-089-341-5354,1988-12-18,true,medio,,56658.24
CL-0669,Enrique,Montalvo,ilse51@example.net,1-850-053-1765x,1987-07-08,true,bajo,viajero_frecuente,62111.07
CL-0670,Adán,Vélez,kperea@example.com,05043768353,1981-04-14,true,medio,empresa,66380.21
CL-0671,Alberto,Garay,altamiranohermelinda@example.net,1-321-843-8965,1993-07-08,true,bajo,alto_volumen|nuevo_usuario,63742.69
CL-0672,Sofía,Perea,mnava@example.org,866-169-1824x54,1960-01-31,true,bajo,nuevo_usuario|viajero_frecuente|alto_volumen,89888.2
CL-0673,Timoteo,Acosta,citlalidominguez@example.org,017-472-7274x29,1988-02-12,true,medio,historial_fraude|nuevo_usuario|alto_volumen,47544.12
CL-0674,Linda,Aranda,esparta21@example.org,883.439.6927,1981-03-08,true,bajo,,71072.24
CL-0675,María Luisa,Puga,gdelgadillo@example.com,521.578.9433,1971-01-26,false,medio,historial_fraude|cliente_vip|empresa,28256.54
CL-0676,Irene,Robledo,ivanalvarado@example.com,1-027-690-7992,1973-06-21,true,bajo,viajero_frecuente|cliente_vip|nuevo_usuario,42300.45
CL-0677,Sandra,Quiñones,georginadiaz@example.net,1-205-045-1258x,1974-01-27,true,medio,historial_fraude|nuevo_usuario|viajero_frecuente,23456.92
CL-0678,Jacobo,Roque,cristinarosario@example.net,1-268-420-0264x,1977-09-05,true,medio,,23688.38
CL-0679,Inés,Salcido,sarabiatomas@example.net,(439)998-4759,1959-11-24,true,alto,empresa,62103.79
CL-0680,Alfonso,Candelaria,emiliachapa@example.org,(697)891-0873,1951-11-23,true,bajo,,10844.77
CL-0681,María Teresa,Lozano,dulce-maria24@example.net,018.514.6124,1954-06-01,true,medio,cliente_vip|viajero_frecuente,37485.58
CL-0682,Gloria,Sarabia,dresendez@example.org,(825)411-3063x1,1985-06-26,true,bajo,cliente_vip,24474.78
CL-0683,Rosalia,Solís,danielrazo@example.net,226-021-6325x38,1969-05-06,true,medio,nuevo_usuario|historial_fraude,26372.97
CL-0684,Judith,Colunga,galvanmaria-elena@example.com,+12(1)012320639,1997-03-29,true,bajo,,40997.87
CL-0685,Caridad,Tamez,guadalupejaime@example.org,1-808-980-0812x,1977-01-17,false,bajo,nuevo_usuario,63892.44
CL-0686,Bianca,Ávila,de-la-oliliana@example.com,1-434-229-2824x,1974-06-11,true,medio,,81673.59
CL-0687,Bianca,Candelaria,alfredo86@example.com,534-692-2488,1956-11-12,true,bajo,alto_volumen|nuevo_usuario|viajero_frecuente,72767.06
CL-0688,Abraham,Serrato,iarreola@example.org,02526437019,1958-07-29,true,medio,viajero_frecuente|empresa|alto_volumen,79676.76
CL-0689,Elias,Miranda,georgina54@example.net,424-881-1699x27,1995-12-19,true,bajo,nuevo_usuario|historial_fraude,31611.09
CL-0690,Estela,Muñiz,isabelalejandro@example.net,1-448-048-4396x,1973-09-16,true,bajo,,58467.72
CL-0691,Laura,Luevano,lourdesaponte@example.com,963.128.5749x42,2000-04-30,true,bajo,viajero_frecuente|alto_volumen|historial_fraude,29873.45
CL-0692,Horacio,Jimínez,blanca02@example.org,042-817-8685x45,1951-07-19,true,medio,historial_fraude,73300.63
CL-0693,Aurora,Ceja,vvelasquez@example.org,733-448-7319x51,1990-07-29,true,critico,,97568.68
CL-0694,Omar,Barajas,ivaldivia@example.com,347-452-5053,1983-03-07,true,bajo,historial_fraude,12676.95
CL-0695,Héctor,Nájera,lucas93@example.com,805-437-7211,1957-07-03,true,bajo,empresa,18587.06
CL-0696,Oswaldo,Valencia,nadiavenegas@example.com,1-840-769-5537,1962-09-06,true,alto,cliente_vip|alto_volumen|viajero_frecuente,84130.9
CL-0697,Fernando,Barragán,trinidad00@example.com,067.363.7800,1994-04-08,true,bajo,viajero_frecuente,32522.59
CL-0698,Débora,Rojas,normabueno@example.net,447-014-5200x99,1978-11-03,true,bajo,viajero_frecuente,60675.55
CL-0699,Lucas,Ponce,marcossanabria@example.net,821-899-7366x34,2000-06-16,true,alto,empresa|alto_volumen,55467.7
CL-0700,Reina,Escobar,eugeniovanegas@example.net,129-406-7902,1991-05-24,true,bajo,nuevo_usuario,52414.25
CL-0701,Liliana,Ponce,ursulaarmas@example.org,(250)570-3990x6,1959-06-05,true,alto,,9595.44
CL-0702,Claudio,Collado,hgamboa@example.net,+83(6)016720270,1964-07-17,true,bajo,,13904.81
CL-0703,Marisol,Varela,aguilarhoracio@example.com,438-441-5815x52,1953-07-03,true,bajo,,50528.08
CL-0704,Martín,Avilés,nancycorral@example.org,00499967310,1985-10-31,false,medio,alto_volumen|cliente_vip|historial_fraude,13523.16
CL-0705,Israel,Solorio,fidel45@example.org,614-313-1908x75,1983-05-05,true,critico,cliente_vip|nuevo_usuario,18262.68
CL-0706,Marcos,Montalvo,ana-luisa75@example.net,+26(5)402800479,1983-04-23,true,bajo,cliente_vip,26621.46
CL-0707,Trinidad,Jiménez,bernardo33@example.net,1-110-468-2947x,1964-09-25,true,bajo,empresa|alto_volumen,83281.99
CL-0708,Ofelia,Contreras,angelareynoso@example.org,01539878590,1956-01-07,true,bajo,alto_volumen|empresa|historial_fraude,2549.04
CL-0709,Flavio,Espinal,tmontoya@example.com,357-110-4843,1958-06-03,true,medio,empresa,34441.44
CL-0710,Daniel,Ramón,halcala@example.org,471.977.8998,1981-06-10,true,bajo,cliente_vip|alto_volumen|viajero_frecuente,88567.63
CL-0711,Gregorio,Luna,esteban89@example.com,946.376.3544,1967-04-14,true,bajo,,82433.93
CL-0712,Virginia,Meraz,albertosamaniego@example.com,098-009-2329x61,1986-03-07,true,alto,nuevo_usuario|cliente_vip,56989.01
CL-0713,Sergio,Carvajal,octaviohernadez@example.net,+84(0)142875578,2003-03-03,true,medio,viajero_frecuente,73604.49
CL-0714,Roberto,Esquibel,tameznayeli@example.org,(302)393-2860x6,1961-05-14,true,bajo,cliente_vip|viajero_frecuente,59557.07
CL-0715,Conchita,Carrión,mgonzales@example.net,942-977-1036x13,1974-11-15,true,medio,cliente_vip|empresa,74252.02
CL-0716,Eugenia,Estrada,gabinolaureano@example.org,(288)779-3058,1970-10-19,true,medio,alto_volumen|empresa|viajero_frecuente,10951.15
CL-0717,Juana,Zavala,irma87@example.net,570-730-7827x24,1964-10-14,true,medio,alto_volumen,2024.19
CL-0718,Ana,Armas,perla70@example.net,592.319.3319,1962-04-16,true,bajo,,45089.52
CL-0719,Andrés,Ulloa,mariovaldes@example.com,791.880.5560,1960-07-10,true,medio,nuevo_usuario|cliente_vip,40538.17
CL-0720,Abel,Olivares,graciaabigail@example.org,560.469.8779x46,1997-08-11,true,medio,nuevo_usuario|empresa|cliente_vip,61327.34
CL-0721,Dolores,Reyna,elenaolivera@example.com,(283)606-3800x8,1974-12-01,true,bajo,empresa,84307.86
CL-0722,Jaime,Espino,beatriz63@example.com,1-889-437-0875x,2000-01-20,true,bajo,empresa|nuevo_usuario|viajero_frecuente,65905.03
CL-0723,Rolando,Orta,laguirre@example.org,593-756-2974x30,1988-01-18,true,bajo,historial_fraude|nuevo_usuario,56859.81
CL-0724,Nancy,Corrales,maciasdolores@example.net,1-477-415-4986x,1983-07-28,true,critico,historial_fraude,75267.59
CL-0725,Tomás,Arguello,oroscogerman@example.org,+28(3)631762061,1950-07-03,true,bajo,nuevo_usuario|cliente_vip|alto_volumen,34188.25
CL-0726,José Manuél,Escobar,homeromartinez@example.com,+49(4)464101769,1974-06-30,false,alto,cliente_vip|viajero_frecuente,28945.24
CL-0727,Carolina,Dueñas,drocha@example.net,(492)376-5899,1972-09-13,true,bajo,,7608.25
CL-0728,Gustavo,Viera,pmojica@example.net,1-019-267-5695x,1992-03-28,true,bajo,,63959.53
CL-0729,Tomás,Rangel,mariano80@example.org,+13(9)325693661,1953-06-05,true,bajo,empresa|cliente_vip|viajero_frecuente,62066.21
CL-0730,Leticia,Irizarry,tomasolivas@example.net,328.261.7731,1957-06-06,true,medio,alto_volumen,84888.71
CL-0731,Julio César,Polanco,aidameza@example.net,00925070371,1978-03-11,true,bajo,,55320.18
CL-0732,Aurelio,Rentería,nunezangela@example.net,972-251-0331x68,1951-07-01,true,critico,empresa,67855.11
CL-0733,Daniela,Mercado,narroyo@example.org,01246789833,1982-11-10,true,alto,cliente_vip,94173.43
CL-0734,Hernán,Chapa,ivonne47@example.org,065-400-0530x00,1955-10-30,true,bajo,,76606.72
CL-0735,Virginia,Urbina,susanarosario@example.org,(952)156-7113x4,1989-10-12,false,bajo,viajero_frecuente|alto_volumen,61635.84
CL-0736,Alonso,Padrón,natalia60@example.net,1-093-072-5415,1974-07-24,true,medio,alto_volumen|viajero_frecuente|nuevo_usuario,13536.03
CL-0737,Sessa,Garza,montalvozacarias@example.org,01725717421,2000-10-17,true,bajo,,10639.87
CL-0738,Jos,Centeno,sergio30@example.net,(859)085-9937x6,1957-10-02,true,alto,empresa,59932.56
CL-0739,Rosario,Guevara,bruno73@example.net,06967033408,1969-07-07,true,critico,viajero_frecuente,47114.21
CL-0740,Yolanda,Gutiérrez,luisadame@example.net,611.690.5317x92,1967-02-22,true,alto,nuevo_usuario,74334.83
CL-0741,Anel,Gil,gollumhoracio@example.com,1-225-165-9974,1975-01-11,true,bajo,empresa|nuevo_usuario|alto_volumen,32923.02
CL-0742,Sandra,Santana,carmenbravo@example.net,172.768.4247,1967-11-16,true,bajo,nuevo_usuario,30903.37
CL-0743,Mateo,Ulloa,noemi63@example.net,729-873-5645x94,1981-11-11,true,medio,viajero_frecuente|historial_fraude,36188.2
CL-0744,Mayte,Moreno,luis19@example.org,(587)842-6140x7,2002-07-03,true,medio,empresa|alto_volumen|viajero_frecuente,54718.98
CL-0745,Úrsula,Cortez,merazines@example.net,958-499-8345,1980-09-12,true,bajo,nuevo_usuario|empresa|alto_volumen,51368.99
CL-0746,Clara,Pedroza,marco-antonio25@example.net,573.178.2933x27,1968-11-26,true,medio,viajero_frecuente|cliente_vip,47833.44
CL-0747,Caridad,Alcala,elisa29@example.org,(713)320-4686x4,1996-05-21,true,bajo,,20269.7
CL-0748,Esperanza,Pizarro,hllamas@example.net,496-607-8241,1983-11-27,true,bajo,nuevo_usuario|cliente_vip,90324.94
CL-0749,Gonzalo,Jasso,lilianavillarreal@example.net,814.862.2902x72,1982-03-13,true,bajo,,2774.03
CL-0750,Julia,Nájera,anabelotero@example.com,897.792.3692x64,1966-10-15,true,bajo,nuevo_usuario|viajero_frecuente,32015.01
CL-0751,Renato,Aguilera,fonsecamargarita@example.net,880-347-4999,1989-05-21,true,bajo,viajero_frecuente,46731.68
CL-0752,Carolina,Zúñiga,fguerra@example.com,957-142-9171,1971-11-08,true,bajo,empresa|historial_fraude|cliente_vip,38575.05
CL-0753,Lourdes,Marrero,maria-cristinalebron@example.net,+57(5)077888212,1995-06-26,true,bajo,nuevo_usuario|viajero_frecuente|alto_volumen,43737.63
CL-0754,Georgina,Meléndez,jcoronado@example.com,04359090913,1995-12-14,true,bajo,cliente_vip|viajero_frecuente|alto_volumen,31457.11
CL-0755,Elisa,Espino,micaelapichardo@example.net,807-553-4349x40,1962-07-09,true,bajo,cliente_vip,34648.42
CL-0756,Ramiro,Abreu,rodrigo11@example.com,152-372-2633x65,1977-09-30,true,critico,,15863.17
CL-0757,Norma,Escamilla,anabelroque@example.net,(052)495-2897x6,1963-03-26,true,bajo,alto_volumen|historial_fraude|viajero_frecuente,18862.71
CL-0758,Héctor,Ozuna,zamoraemilia@example.com,(827)156-2967,1968-03-29,true,bajo,alto_volumen,72965.17
CL-0759,Luis,Palacios,gregorio20@example.com,1-624-099-2483,1964-04-17,true,bajo,viajero_frecuente|historial_fraude,48138.47
CL-0760,Andrés,Meza,eva50@example.com,08293439107,1983-10-05,true,medio,historial_fraude,71209.96
CL-0761,Zeferino,Gonzales,felipeperea@example.org,982-497-7944x02,1984-10-09,true,medio,,76778.34
CL-0762,David,Valencia,miramontesjaqueline@example.org,074.507.5771x93,2003-07-22,true,bajo,nuevo_usuario|historial_fraude,9022.37
CL-0763,Estela,Rivero,luzalcala@example.org,828-555-4684x88,1969-11-21,true,bajo,,19459.68
CL-0764,Esparta,Salcedo,elvia45@example.com,+86(7)424040044,1950-02-22,true,bajo,nuevo_usuario|cliente_vip,75665.08
CL-0765,Nicolás,Mares,zangulo@example.net,08808814942,1994-11-08,true,alto,alto_volumen,22700.77
CL-0766,Serafín,Arenas,gsotelo@example.net,459-691-7361x38,1988-03-11,true,bajo,historial_fraude|alto_volumen,32487.02
CL-0767,Trinidad,Calvillo,asuncion49@example.com,1-010-613-1643,1966-02-08,true,medio,viajero_frecuente|nuevo_usuario|historial_fraude,68869.3
CL-0768,Homero,Jiménez,emiliotovar@example.com,(128)658-6716x8,1986-04-15,true,medio,viajero_frecuente|nuevo_usuario|empresa,3198.0
CL-0769,Araceli,Tafoya,maria-teresapedroza@example.org,(120)941-5005x7,1993-08-12,true,bajo,empresa|historial_fraude|viajero_frecuente,67679.1
CL-0770,Renato,Aguayo,vigilluisa@example.org,1-087-636-0958x,1977-03-07,true,bajo,,74722.37
CL-0771,Javier,Maestas,nalcantar@example.net,(765)875-6107,1980-01-23,true,bajo,cliente_vip|nuevo_usuario|historial_fraude,97233.48
CL-0772,Julio César,Peralta,cottomonica@example.org,(153)633-8349x7,1997-09-14,true,bajo,historial_fraude,87290.8
CL-0773,Abelardo,Ríos,rangelaurelio@example.net,1-849-285-6324x,1980-03-30,true,bajo,,71341.34
CL-0774,Genaro,Solano,gescalante@example.net,077-401-6836x52,1975-04-11,false,bajo,historial_fraude|viajero_frecuente|empresa,87053.88
CL-0775,David,Casillas,isabela75@example.net,+14(0)534896891,2003-10-08,true,bajo,,26728.03
CL-0776,Jerónimo,Figueroa,montenegrocristal@example.org,422-944-2091x16,1973-12-22,true,bajo,viajero_frecuente|cliente_vip,36974.77
CL-0777,Alta  Gracia,Quiroz,geronimo62@example.net,700-409-4929x01,2003-06-14,true,bajo,nuevo_usuario|viajero_frecuente,73726.62
CL-0778,Adalberto,Bustos,lilianade-la-o@example.org,(473)131-4630x6,1997-12-30,true,bajo,alto_volumen|empresa|viajero_frecuente,73225.17
CL-0779,Sandra,Longoria,dominguezcecilia@example.org,(516)877-9274x2,1971-11-25,true,medio,nuevo_usuario|empresa|historial_fraude,90550.89
CL-0780,Octavio,Ozuna,anel18@example.org,06107271496,1983-06-12,false,alto,viajero_frecuente|empresa|nuevo_usuario,61716.64
CL-0781,Rosa,Camacho,maria-jose36@example.net,(826)169-9851x3,1984-04-06,true,medio,,73089.11
CL-0782,Guadalupe,Guardado,tamezhoracio@example.org,+84(0)807067645,1952-01-04,true,bajo,historial_fraude|empresa,75183.17
CL-0783,Julia,Pizarro,mrosas@example.org,1-254-564-7052,1988-11-19,true,medio,,79777.19
CL-0784,Linda,Carvajal,pocasio@example.com,(012)928-0992,1998-05-16,true,bajo,cliente_vip|empresa,25887.74
CL-0785,Guadalupe,Alba,luis-miguel91@example.net,093-571-0509x63,1969-04-22,true,medio,cliente_vip|historial_fraude,44820.67
CL-0786,Nadia,Bañuelos,carmen10@example.org,1-546-611-8007,1994-12-31,true,medio,nuevo_usuario,61253.01
CL-0787,Olga,Fajardo,alvaro64@example.org,805.585.0443x08,1986-07-13,true,alto,nuevo_usuario|viajero_frecuente,78640.96
CL-0788,Natividad,de Anda,camilameza@example.com,202-861-7069,2003-09-30,true,medio,nuevo_usuario|historial_fraude,64215.95
CL-0789,Armando,Fajardo,noemi38@example.org,812.283.8346x78,1979-02-14,true,bajo,viajero_frecuente,61915.86
CL-0790,Adriana,Roldán,yquezada@example.net,04547371564,1998-07-30,true,medio,cliente_vip|historial_fraude|nuevo_usuario,93127.52
CL-0791,Citlali,Sáenz,lindamuniz@example.com,(576)459-9850x7,1989-11-13,true,bajo,nuevo_usuario|empresa,85726.89
CL-0792,Magdalena,Mateo,eduardocarrera@example.com,1-357-045-6316x,1984-12-29,true,bajo,empresa,5162.12
CL-0793,Octavio,Rivas,barraganjonas@example.net,1-724-314-6434,1993-08-25,true,alto,,35839.32
CL-0794,Virginia,Madrigal,elsa34@example.com,218.086.4839x69,1978-04-16,true,bajo,nuevo_usuario|empresa,47803.25
CL-0795,Celia,Hernandes,fabiola49@example.net,761.868.3513,1981-07-19,true,bajo,cliente_vip,42708.51
CL-0796,Luis Miguel,Carrillo,lnino@example.org,+18(7)723663225,1971-01-22,true,medio,cliente_vip|historial_fraude,54684.09
CL-0797,Paulina,Carranza,ide-leon@example.org,07119639359,1958-09-13,true,bajo,,22707.91
CL-0798,Aurora,Zúñiga,alfredo48@example.com,397-655-4998x18,1985-12-26,true,bajo,alto_volumen|empresa,36498.41
CL-0799,Héctor,Ochoa,gustavotoledo@example.org,568.707.2760,1959-06-24,true,bajo,nuevo_usuario|empresa,69310.7
CL-0800,Mercedes,Alonzo,irene82@example.com,(567)216-3994x7,1997-10-10,true,medio,cliente_vip|empresa,86187.55
CL-0801,Karina,Castillo,zeferino07@example.org,082-707-6205x86,1965-12-08,true,bajo,nuevo_usuario|historial_fraude|alto_volumen,2327.06
CL-0802,Camila,de Anda,florenciacastaneda@example.com,1-514-050-6643x,1984-05-23,true,medio,empresa|alto_volumen|viajero_frecuente,42973.79
CL-0803,Dulce María,Muro,karla41@example.com,+72(5)800832701,1952-08-09,true,bajo,empresa,15580.06
CL-0804,Hugo,Crespo,genarocaballero@example.org,1-950-764-1228,2003-10-16,true,medio,,42059.98
CL-0805,María Eugenia,Perales,mariaflores@example.net,1-291-940-8465x,2001-01-28,true,bajo,alto_volumen,69067.58
CL-0806,Jorge,Gonzales,magdalenaprado@example.org,674-720-5756,2003-12-13,true,critico,,66103.37
CL-0807,Citlali,Cordero,andrea37@example.net,1-246-003-7494,1991-01-26,true,bajo,alto_volumen,87715.72
CL-0808,Luz,Mesa,jose-manuelpalomo@example.com,+08(0)499389909,1961-11-25,true,bajo,nuevo_usuario,89655.67
CL-0809,Asunción,Girón,catalinarobles@example.net,408.999.1421,1971-09-14,true,bajo,historial_fraude|alto_volumen|empresa,97334.92
CL-0810,Jos,Vásquez,villagomezesteban@example.net,237-064-1059,1979-09-20,true,bajo,,91070.11
CL-0811,Gerónimo,Alvarado,pereajavier@example.org,060-924-8021,1950-08-14,true,bajo,,68838.31
CL-0812,Nadia,Armas,rosaliabatista@example.net,1-020-791-0741x,1973-04-30,true,bajo,historial_fraude|viajero_frecuente|empresa,54659.46
CL-0813,Daniela,Polanco,lucasotero@example.org,+84(8)430446988,1989-05-05,true,medio,,73151.11
CL-0814,Emiliano,Tapia,asolorio@example.org,148.229.4592,1985-11-01,true,bajo,empresa|viajero_frecuente|nuevo_usuario,52132.85
CL-0815,Anabel,Zúñiga,ernestohidalgo@example.com,02706723135,1973-07-20,true,medio,viajero_frecuente|empresa|alto_volumen,58821.57
CL-0816,Julio,Cantú,soledad32@example.com,(307)202-0660,1987-01-16,true,medio,nuevo_usuario,15911.11
CL-0817,Nayeli,Ramírez,eric84@example.org,(102)234-5704,1979-08-11,true,bajo,alto_volumen|nuevo_usuario|viajero_frecuente,9258.82
CL-0818,Luis,Anaya,perestomas@example.org,485-836-7058,1976-06-29,true,alto,alto_volumen|nuevo_usuario|cliente_vip,34404.8
CL-0819,Fabiola,Bernal,humberto54@example.net,454-968-4305x04,2003-05-01,false,bajo,cliente_vip|nuevo_usuario,15722.06
CL-0820,Espartaco,Rodarte,aguilarreina@example.net,+95(4)570241381,1969-10-30,true,bajo,,57226.86
CL-0821,Cristian,Corral,liliana16@example.net,(706)011-5440,2000-12-04,true,medio,empresa|alto_volumen,48577.91
CL-0822,Mauro,Cordero,abigail86@example.net,1-147-949-2816,1963-02-23,true,bajo,alto_volumen|empresa,86196.47
CL-0823,Alfredo,Leal,nicolas35@example.net,1-907-385-7099,1968-12-27,true,bajo,viajero_frecuente,16539.61
CL-0824,Ramón,Armenta,paulina81@example.org,+01(1)361648513,1996-05-14,true,bajo,empresa|cliente_vip,62609.08
CL-0825,Natividad,Almaraz,fcolon@example.net,1-702-481-8544,2002-09-04,true,bajo,empresa|alto_volumen,32801.03
CL-0826,Benjamín,Jaime,alonzosilvia@example.com,(156)559-2867,1965-09-26,true,bajo,empresa|alto_volumen|historial_fraude,39227.49
CL-0827,José Eduardo,Posada,armentaaida@example.com,835.068.4436x97,1980-09-18,true,medio,,22230.07
CL-0828,Luis,Soria,paezrosario@example.org,1-140-788-1021,1967-09-02,true,bajo,,47013.53
CL-0829,Paola,Merino,carolina86@example.org,+93(1)490900938,1997-01-08,true,alto,,74655.03
CL-0830,Liliana,Ornelas,hpartida@example.org,1-183-262-5089,1985-10-01,true,bajo,,95298.77
CL-0831,Úrsula,Colón,maria-luisagarcia@example.org,755-934-6777x85,1998-03-30,true,bajo,cliente_vip|empresa,97102.85
CL-0832,Cristobal,Valentín,genarocervantes@example.com,04117847319,1972-12-21,true,bajo,alto_volumen,19903.1
CL-0833,Elvira,Mena,ovalencia@example.com,331-205-0069x84,1990-12-01,true,alto,alto_volumen,97978.99
CL-0834,Celia,Covarrubias,maria-luisaecheverria@example.org,845-336-0719x77,1955-09-18,true,bajo,viajero_frecuente|alto_volumen,14989.8
CL-0835,Alfredo,Ibarra,lacuna@example.net,09099999999,1971-11-20,true,bajo,alto_volumen,58964.5
CL-0836,Leonel,Carrero,daniela13@example.com,(306)314-3301x1,1978-08-10,true,bajo,,9159.35
CL-0837,Gustavo,Mendoza,sarredondo@example.net,494-536-0067,1958-12-17,true,bajo,viajero_frecuente|historial_fraude|alto_volumen,23069.41
CL-0838,Eloy,Dueñas,celia61@example.com,1-446-214-6614x,2002-03-10,true,bajo,,90688.91
CL-0839,Porfirio,Arteaga,imena@example.net,612.591.7537x08,1950-01-17,true,medio,empresa|alto_volumen|historial_fraude,41902.55
CL-0840,Leonel,Farías,anguianobenito@example.com,412.804.0313x91,1995-07-06,true,bajo,nuevo_usuario,29808.06
CL-0841,Minerva,Osorio,ruben69@example.com,07840216586,1980-08-09,true,medio,cliente_vip|alto_volumen,57003.9
CL-0842,Felix,Salcedo,pradoana-luisa@example.com,+69(4)411754381,1950-08-02,true,bajo,viajero_frecuente|alto_volumen|historial_fraude,97486.73
CL-0843,Zacarías,Valencia,gregoriocardona@example.org,+62(0)926467027,1955-11-19,true,bajo,alto_volumen,67951.67
CL-0844,Eugenia,de la Rosa,aliciarivero@example.com,(544)532-0039x6,1967-05-15,true,bajo,nuevo_usuario|cliente_vip|alto_volumen,76759.56
CL-0845,Ilse,Durán,ricardo90@example.net,1-106-099-9967,1992-05-02,true,bajo,nuevo_usuario|cliente_vip,31406.02
CL-0846,Alfredo,Zelaya,marthauribe@example.net,1-637-253-7968,1964-01-12,true,medio,nuevo_usuario,40831.52
CL-0847,Delia,Núñez,emilia93@example.org,875-927-4776,1964-02-05,true,bajo,cliente_vip,52613.7
CL-0848,Estefanía,Almaraz,homeromaya@example.net,01071644971,1973-08-01,true,bajo,empresa|nuevo_usuario|alto_volumen,85911.28
CL-0849,Aurelio,Mesa,noemialva@example.net,+00(7)066915721,1979-12-10,true,bajo,nuevo_usuario,83264.67
CL-0850,Patricio,Castillo,alonso64@example.com,01736511669,1985-04-22,true,bajo,historial_fraude|cliente_vip,2555.91
CL-0851,Elsa,Alvarez,aaguilar@example.com,(104)951-2642,1986-09-04,true,alto,,80926.33
CL-0852,Perla,Alonzo,molivo@example.net,720-939-0033,1968-09-18,true,critico,viajero_frecuente|alto_volumen,27081.07
CL-0853,Mercedes,Lugo,csierra@example.com,630-579-5687x21,1978-11-16,true,medio,,39475.82
CL-0854,María,Cortés,umarquez@example.net,1-150-741-1068x,1995-02-14,true,bajo,alto_volumen,28848.38
CL-0855,Arturo,Saavedra,esthergodinez@example.net,166.231.6311x54,1993-01-13,true,bajo,nuevo_usuario,60108.15
CL-0856,Elias,Saucedo,antoniomota@example.com,657.025.1527,1984-12-29,true,critico,,91070.96
CL-0857,Anel,Vallejo,aguilarabraham@example.org,07629990231,1983-08-24,true,bajo,cliente_vip|empresa,7499.23
CL-0858,Enrique,Nevárez,ksegovia@example.net,829-973-4301,1959-12-18,true,bajo,historial_fraude|nuevo_usuario,88323.27
CL-0859,Alonso,Cornejo,kadame@example.com,317-118-5399x53,2001-07-03,true,bajo,alto_volumen|empresa|nuevo_usuario,10624.51
CL-0860,Alfredo,Rojo,egallegos@example.net,262-336-3061,1976-02-23,true,bajo,cliente_vip|empresa,15765.82
CL-0861,Nelly,Rascón,rosario71@example.com,477.578.6568,1969-04-09,true,medio,nuevo_usuario|historial_fraude,47895.99
CL-0862,Mónica,Ortiz,dmontemayor@example.net,083.553.4708x02,1972-11-28,true,bajo,alto_volumen|nuevo_usuario,93402.76
CL-0863,Hernán,Malave,felipesantana@example.org,552.832.4809,1954-04-23,true,bajo,historial_fraude|empresa|cliente_vip,7908.06
CL-0864,Jorge Luis,Leyva,augusto78@example.com,(101)727-9290x7,1989-03-23,true,critico,viajero_frecuente|cliente_vip,96059.25
CL-0865,Judith,Domínguez,bertalozada@example.org,(017)553-0432x9,1975-05-11,true,alto,cliente_vip|historial_fraude,64168.64
CL-0866,Lucas,Campos,badillomiguel-angel@example.net,(110)324-3354,2000-02-02,true,medio,,54112.72
CL-0867,Martín,Preciado,noemi52@example.net,1-488-871-3964,2001-06-28,true,medio,,61783.09
CL-0868,Alvaro,López,abigail51@example.com,08385183862,1988-08-30,true,critico,,47640.09
CL-0869,Leonor,Tejeda,zeferino48@example.org,00470203244,1979-08-24,true,alto,empresa,65488.31
CL-0870,Pablo,de la O,ericrangel@example.com,1-788-929-1561x,1950-07-28,true,bajo,viajero_frecuente|historial_fraude|nuevo_usuario,40214.85
